document_id,dominant_profile,profile_probability
1075,4,0.943855259198511
1076,2,0.48220400605188785
1077,4,0.38472558384670946
1078,3,0.47056909423762683
1079,4,0.42409559239400085
1080,0,0.7973675769890494
1081,4,0.45268626682655816
1082,0,0.7973675769890494
1083,0,0.7973675769890494
1084,4,0.8124138173767924
1085,4,0.8124138173767924
1086,0,0.6767653493003988
1087,3,0.5771015707806051
1088,2,0.5173240330543322
1089,4,0.7770654283581793
1090,4,0.8526818652379456
1091,2,0.9239915359815006
1092,2,0.8602554519974127
1093,4,0.41333202047849366
1094,4,0.6551359325737125
1095,4,0.7005290224309256
1096,4,0.6736450469073844
1097,4,0.9476837776687601
1098,4,0.9473804824090029
1099,5,0.3888759883229327
1100,3,0.3266090053195444
1101,4,0.9355036506897237
1102,4,0.48650772628360134
1103,2,0.6042429188956857
1104,4,0.6385102992333769
1105,2,0.4747448498798894
1106,0,0.879902937042255
1107,0,0.8211712737935476
1108,4,0.773410567007466
1109,1,0.4169854396648781
1110,4,0.6165659300015941
1111,4,0.561834160629939
1112,4,0.6275294654860659
1113,4,0.6275294654860659
1114,0,0.608500548730157
1115,4,0.4792344383748652
1116,4,0.9473804824090029
1117,0,0.7907279596539085
1118,3,0.790629541845999
1119,0,0.5415775963113341
1120,4,0.700928644932734
1121,4,0.3982784980458142
1122,1,0.5153310976106917
1123,1,0.9353138712118334
1124,2,0.6186000730353921
1125,0,0.8798749126734284
1126,4,0.714925302811146
1127,2,0.49054079181787735
1128,3,0.6181692393297212
1129,0,0.8324343626901072
1130,4,0.9650880166086663
1131,4,0.5648511271621814
1132,1,0.879475598284113
1133,1,0.49190738530718986
1134,0,0.8604099566727158
1135,4,0.9577940934630332
1136,1,0.5698354007661363
1137,4,0.6734897732212245
1138,4,0.4196612000262996
1139,2,0.454505979376901
1140,4,0.9635277127956933
1141,1,0.6613476351363982
1142,4,0.5545191836718071
1143,1,0.8604868275223194
1144,4,0.6785138349444158
1145,4,0.9398466701074365
1146,4,0.785525405350559
1147,4,0.585138066744834
1148,2,0.7822832907338455
1149,2,0.41712621449702414
1150,2,0.5740426996697379
1151,4,0.6275248715649037
1152,4,0.904997324600457
1153,5,0.735225113056597
1154,4,0.5818231252817163
1155,3,0.3404055712746245
1156,1,0.9353138712118334
1157,4,0.6275813943517883
1158,4,0.8953944274249502
1159,4,0.5267553413398229
1160,4,0.6259273998832691
1161,3,0.47069961491003004
1162,5,0.51138364453563
1163,4,0.7044970824302912
1164,0,0.8807230101451052
1165,5,0.5942358291033365
1166,5,0.5283123787192002
1167,4,0.6541468438947117
1168,5,0.6158164956866011
1169,4,0.9303712031858825
1170,3,0.657850570205469
1171,2,0.5517906476522154
1172,5,0.9356065657143224
1173,5,0.4504982046549968
1174,3,0.5429604624078247
1175,5,0.5300963260062852
1176,0,0.6701588395150948
1177,2,0.6122109721628846
1178,1,0.37809232432645873
1179,4,0.9301306736114721
1180,1,0.5040513920763205
1181,1,0.5147683111384895
1182,3,0.3932098082665725
1183,2,0.8320911516035183
1184,2,0.8602508888554498
1185,4,0.5079926714585001
1186,3,0.40011622809505254
1187,1,0.6659973455859771
1188,0,0.6284706796368388
1189,4,0.5040175645121661
1190,4,0.6620914944015727
1191,0,0.7498810814700914
1192,5,0.5079798995773577
1193,4,0.5815066194141458
1194,4,0.647160914598799
1195,2,0.6014634853143551
1196,2,0.5125081949755922
1197,2,0.5184667637282193
1198,2,0.6014634853143551
1199,4,0.5071519710793776
1200,4,0.5071573706626805
1201,5,0.47629796889566645
1202,0,0.708207040566456
1203,1,0.4888243931571277
1204,5,0.6468864933347641
1205,4,0.6484967408705011
1206,4,0.7039644955365062
1207,4,0.537210720348105
1208,3,0.6077891016084075
1209,2,0.5782528271815228
1210,1,0.5759814735925998
1211,4,0.3480402081096712
1212,1,0.4517812971423069
1213,4,0.7446874307720732
1214,4,0.5931566933195574
1215,5,0.6632841436753083
1216,4,0.5079926714585001
1217,2,0.5467684837156628
1218,4,0.879246855583201
1219,4,0.4918327424764483
1220,5,0.4141681590668618
1221,4,0.6690489232375985
1222,4,0.697322429613247
1223,4,0.6409028759065858
1224,2,0.6140712935971951
1225,2,0.6345178591488952
1226,1,0.4968113542604281
1227,4,0.751934800737011
1228,5,0.7096201021393513
1229,5,0.7096201021393513
1230,4,0.5820139830069058
1231,0,0.5509647553776972
1232,4,0.7186275696228067
1233,3,0.7883967668187332
1234,3,0.7883967668187332
1235,3,0.7883967668187332
1236,2,0.3724927469784191
1237,4,0.5452938444999387
1238,4,0.8522153805559819
1239,4,0.4927759223188588
1240,5,0.6602173754922492
1241,5,0.5269470865942921
1242,4,0.7125830423326653
1243,1,0.598727680525091
1244,4,0.6290452610751515
1245,2,0.3926299112573512
1246,1,0.504754926314565
1247,4,0.6811694142226531
1248,4,0.916364659580456
1249,5,0.4818679314178799
1250,4,0.44933296608057727
1251,1,0.4736690796149758
1252,1,0.4736690796149758
1253,1,0.4736690796149758
1254,0,0.4331249798076484
1255,3,0.2812718672412981
1256,5,0.46765063962633446
1257,4,0.5315363048649934
1258,4,0.49044532760539544
1259,4,0.581673316906423
1260,5,0.8324656046104121
1261,0,0.5357636655322237
1262,4,0.9398427165742138
1263,5,0.3988551625989987
1264,0,0.8799652586035077
1265,5,0.39881134034093485
1266,1,0.5215397817629532
1267,4,0.6378008974847463
1268,1,0.8801530864490662
1269,1,0.6251290489293905
1270,5,0.5791985276837445
1271,4,0.470024167850689
1272,0,0.720394040336813
1273,2,0.6127462936010623
1274,2,0.6140712935971951
1275,2,0.5320464782289133
1276,0,0.8798560893760672
1277,4,0.7085299543758891
1278,1,0.6333361809003011
1279,2,0.40129758463934473
1280,0,0.46945810876910427
1281,4,0.9476837776687601
1282,4,0.7606193241834602
1283,2,0.43217933702453826
1284,5,0.31526721990157247
1285,5,0.7723982742578075
1286,4,0.5651758222996911
1287,1,0.8596546103277165
1288,4,0.5391621912895542
1289,5,0.4798758430981794
1290,1,0.6218667230539925
1291,4,0.48659689846341725
1292,0,0.16666666666666669
1293,0,0.4946485184296039
1294,3,0.7426725693929704
1295,0,0.16666666666666669
1296,4,0.791164411618292
1297,4,0.791164411618292
1298,4,0.7214539774757746
1299,1,0.6057331280494184
1300,2,0.43634639431664596
1301,0,0.790556526992649
1302,5,0.7211213346975481
1303,5,0.8598253349985686
1304,0,0.7372604768222468
1305,2,0.6234097334107167
1306,1,0.5626420489199594
1307,0,0.16666666666666669
1308,4,0.9582149856488729
1309,4,0.7099531955425934
1310,4,0.8950229439216433
1311,5,0.7117889031699093
1312,5,0.6324709100160569
1313,5,0.5932056670849088
1314,1,0.648295335222693
1315,2,0.5274084341349312
1316,0,0.8318274250421903
1317,0,0.7913986231901338
1318,4,0.4585584978048842
1319,3,0.5807521607390863
1320,0,0.7166304324311941
1321,4,0.5380535142615889
1322,0,0.7306072559334872
1323,2,0.567669862790587
1324,1,0.8323216335158132
1325,3,0.5524881114451244
1326,0,0.7361002783176898
1327,5,0.6324709100160569
1328,5,0.791611409507072
1329,4,0.935259728391006
1330,5,0.40157224731086427
1331,4,0.8228194872555946
1332,5,0.8601950779600677
1333,4,0.4953734292320486
1334,1,0.5803502681869599
1335,4,0.5125649481837913
1336,2,0.7920883210082029
1337,2,0.7199578746818306
1338,1,0.7902166360905588
1339,4,0.8093911269988814
1340,0,0.37239716394000316
1341,2,0.7363967670598731
1342,4,0.5317544333188068
1343,4,0.4927618343559966
1344,4,0.6843085706417832
1345,1,0.486867543287461
1346,0,0.4692967839962545
1347,0,0.5018948560818504
1348,0,0.9299314276574357
1349,0,0.5841667173267722
1350,2,0.49341342368601343
1351,5,0.8953962397046504
1352,1,0.9066121728722333
1353,1,0.7708297970038107
1354,1,0.3874453616137689
1355,1,0.5067337072415552
1356,4,0.6257255940386101
1357,0,0.8600525015860525
1358,4,0.9440649971399135
1359,0,0.8598871483132328
1360,0,0.631757204850112
1361,0,0.7207929881246441
1362,0,0.5743457432961024
1363,2,0.8240474295375135
1364,5,0.321424070323932
1365,1,0.39315099506415185
1366,1,0.7701888542102028
1367,5,0.8324338931593275
1368,4,0.5044180375306018
1369,4,0.9402286476401661
1370,5,0.5833332853182458
1371,0,0.4969715301759366
1372,5,0.6760812576722767
1373,5,0.7907229463508388
1374,0,0.5067175402567469
1375,1,0.4843710976661542
1376,3,0.5129679924285988
1377,1,0.625177749115503
1378,4,0.7761376584372284
1379,1,0.5645954783294623
1380,1,0.5645954783294623
1381,4,0.6020601390404768
1382,4,0.44784436853820603
1383,4,0.6654755606693012
1384,5,0.8944506363416723
1385,0,0.4758791886046646
1386,0,0.6094360101160438
1387,0,0.5823903196185666
1388,5,0.42212278644358603
1389,5,0.5985998040841487
1390,0,0.9067818157724671
1391,0,0.5252136869220441
1392,2,0.5817559864142848
1393,2,0.7205723552146533
1394,0,0.9067818157724671
1395,2,0.5817559864142848
1396,1,0.7366974281318058
1397,1,0.2968536245704636
1398,4,0.30068238294208516
1399,4,0.7082138029121412
1400,0,0.5735893305955467
1401,1,0.4565797537633029
1402,0,0.7199089700792678
1403,4,0.7369270582883717
1404,1,0.5759457314451112
1405,4,0.38211455443259096
1406,0,0.4273248145439136
1407,2,0.42405637835051196
1408,2,0.7893947524104564
1409,4,0.40398926906770466
1410,4,0.45062096081788267
1411,1,0.36160559247833757
1412,4,0.48541825210634093
1413,1,0.23606244749515376
1414,1,0.8945092820483891
1415,4,0.8187352644643351
1416,4,0.6742418684587422
1417,4,0.6178470359700404
1418,5,0.44658047668375517
1419,1,0.4714591345242184
1420,5,0.49249725066467825
1421,4,0.5266336712191475
1422,4,0.48964812248286727
1423,3,0.4507090031717686
1424,4,0.3752543996368648
1425,4,0.48788553488779224
1426,2,0.8335704595508863
1427,1,0.9158238666871171
1428,4,0.56807153794556
1429,0,0.7083649535068787
1430,4,0.5219519176810825
1431,0,0.8802292380386271
1432,4,0.8806101690555148
1433,4,0.8513708752298982
1434,1,0.5869470545423942
1435,1,0.5869470545423942
1436,4,0.6935603599166394
1437,4,0.5162974556839218
1438,2,0.7900731430765794
1439,0,0.5238970593992152
1440,4,0.6251826482786432
1441,3,0.5804057827051716
1442,3,0.7190490713510065
1443,1,0.9163113886184929
1444,5,0.661245294730728
1445,1,0.6705169240668657
1446,1,0.8608126484535689
1447,1,0.880033636344477
1448,4,0.4265201242509348
1449,4,0.43306607170119515
1450,0,0.8950468446560539
1451,4,0.43726267367656224
1452,4,0.5226180637777701
1453,4,0.6654755606693012
1454,1,0.3809908453726299
1455,1,0.3916850883514418
1456,1,0.4868387704691101
1457,4,0.566438472256972
1458,1,0.39521359388704314
1459,3,0.31287433714109947
1460,1,0.405403068945928
1461,1,0.41380311379595813
1462,4,0.9678600133676231
1463,1,0.486407347344468
1464,4,0.5993710893442135
1465,1,0.38041094165930905
1466,2,0.5496971640190627
1467,1,0.7597300003204202
1468,4,0.6541468438947117
1469,5,0.4414262566830797
1470,1,0.7899929757680081
1471,1,0.5447564540478127
1472,5,0.4656580550694127
1473,4,0.5255970008139766
1474,4,0.5496959381706015
1475,4,0.5496959381706015
1476,4,0.4406136235128234
1477,3,0.3760371483785095
1478,1,0.3749005169233941
1479,3,0.5553029739798064
1480,5,0.4763779381092411
1481,1,0.4030788052039211
1482,1,0.6802256964774374
1483,4,0.89527021916392
1484,3,0.5958734772001723
1485,3,0.43692955822298424
1486,5,0.7207749600188279
1487,0,0.6506129000471099
1488,1,0.923719838531151
1489,4,0.4839311573160636
1490,4,0.3165469799368781
1491,0,0.5398278334751092
1492,4,0.5761787075334629
1493,2,0.5790099451729759
1494,0,0.41672317098787165
1495,3,0.5804057827051716
1496,5,0.7560797710261412
1497,4,0.600315882590247
1498,3,0.4463712728470672
1499,3,0.5630309941366056
1500,4,0.3866169009692792
1501,5,0.7905554325073196
1502,5,0.48090987824934217
1503,4,0.5710285643691428
1504,1,0.5403782290626316
1505,2,0.43996822472974784
1506,5,0.4132779458211595
1507,4,0.5761787075334629
1508,3,0.7312143332653502
1509,4,0.4480787055161915
1510,4,0.4480787055161915
1511,4,0.5590090671325122
1512,4,0.6579973345187534
1513,4,0.39169330592982143
1514,4,0.47170424059249877
1515,4,0.8794934340902624
1516,2,0.5838877019947869
1517,0,0.6923473277786804
1518,0,0.7199307858371679
1519,5,0.8803380952382993
1520,4,0.8947277378020493
1521,5,0.8322895507700789
1522,3,0.5804057827051716
1523,0,0.5827146396957495
1524,1,0.3982971116613434
1525,4,0.6708357401221331
1526,4,0.42991003768307784
1527,3,0.38545052556567216
1528,0,0.5089131513553515
1529,2,0.8801140138096785
1530,5,0.4111331463883946
1531,4,0.40133153692422374
1532,4,0.8753126864845068
1533,4,0.4448644677299414
1534,4,0.7069993102060946
1535,5,0.6552334338533684
1536,3,0.43504225829457055
1537,5,0.6489695185795827
1538,0,0.42896485209511803
1539,0,0.5119872293945096
1540,5,0.5466589742504159
1541,0,0.6923473277786804
1542,1,0.49790663875703983
1543,3,0.5579072871319506
1544,4,0.39213695433719536
1545,1,0.30676584743642843
1546,0,0.5516490122544744
1547,1,0.5559000560330996
1548,1,0.5559000560330996
1549,5,0.3855922325694309
1550,1,0.5263475534032029
1551,1,0.8803981332562765
1552,0,0.46146003089411713
1553,1,0.7206037457802487
1554,1,0.43771927870864147
1555,5,0.7911426019638776
1556,2,0.8604477314587948
1557,4,0.9437694184297959
1558,0,0.505046899368323
1559,2,0.6643059473996534
1560,4,0.811947941799157
1561,0,0.6795380329855872
1562,1,0.895310410790736
1563,4,0.7236727599098023
1564,0,0.7055983352635584
1565,0,0.8803878797801074
1566,1,0.7286232357061028
1567,5,0.6623730705649973
1568,0,0.9065510206730566
1569,4,0.6507519076377933
1570,4,0.6668987304557606
1571,1,0.5811166855122595
1572,0,0.8802086847393722
1573,4,0.49598506708877815
1574,0,0.584497161708675
1575,3,0.394118667853704
1576,5,0.6339417333519125
1577,2,0.8533676530163495
1578,0,0.16666666666666669
1579,4,0.5701442641885894
1580,1,0.6233834100921213
1581,1,0.9162055357042443
1582,1,0.49605804974330014
1583,4,0.5018881003560721
1584,5,0.37733390606311457
1585,3,0.4566139371298606
1586,4,0.37885039137040577
1587,1,0.7208730123312853
1588,1,0.44185222582769057
1589,1,0.47527731121455435
1590,0,0.9162034707089983
1591,1,0.4261106443254063
1592,1,0.4715727812690542
1593,1,0.4938684376554612
1594,4,0.7213865838698982
1595,1,0.4507465185616085
1596,1,0.8955064737954016
1597,0,0.6105822809255217
1598,0,0.6000183764074905
1599,0,0.8953554053559698
1600,0,0.6643854525365401
1601,5,0.3311250914583406
1602,5,0.45039698440055914
1603,0,0.5641661709598501
1604,4,0.5112027214295939
1605,4,0.43485469741470495
1606,2,0.7685567295986057
1607,0,0.6856990870119746
1608,0,0.4936689600150398
1609,3,0.6782021217272325
1610,5,0.7395054640461003
1611,1,0.5748470426403557
1612,4,0.5372247613480131
1613,0,0.5312467137524345
1614,2,0.7162143976914135
1615,3,0.6136891650473117
1616,5,0.5043455075396238
1617,4,0.5286993592559872
1618,1,0.4918888571951838
1619,0,0.379707147251932
1620,5,0.5043455075396238
1621,4,0.9580453370133106
1622,5,0.5845932182227952
1623,4,0.8011527358168162
1624,4,0.40887365535759473
1625,3,0.4945296033559314
1626,0,0.5734729603476374
1627,5,0.5255125126589928
1628,3,0.42968990167305154
1629,2,0.8331471585793351
1630,4,0.8658946017863092
1631,3,0.40925880930185654
1632,0,0.9065510206730566
1633,3,0.8856079555410411
1634,3,0.8856079555410411
1635,3,0.8856079555410411
1636,0,0.5692576844015841
1637,4,0.906931767975321
1638,4,0.906931767975321
1639,4,0.6139629062850052
1640,1,0.7991050566277541
1641,1,0.7769709777285025
1642,1,0.7769709777285025
1643,4,0.6759410849366222
1644,5,0.7648239144958859
1645,2,0.7109283795028892
1646,4,0.5282270254939373
1647,1,0.5553905424763007
1648,4,0.9297744455882534
1649,4,0.9063991688913133
1650,1,0.5012477728702364
1651,4,0.43658195261847976
1652,1,0.6555700469404404
1653,1,0.5481817870760199
1654,2,0.6838561305714936
1655,4,0.5909921367017305
1656,2,0.529851000986938
1657,2,0.6838561305714936
1658,2,0.529851000986938
1659,1,0.5345402426604681
1660,0,0.16666666666666669
1661,1,0.7280227958780118
1662,0,0.8325147178240075
1663,4,0.3537944777597846
1664,3,0.41081484605092
1665,3,0.36873367395202045
1666,0,0.5184927430894595
1667,1,0.5771694877837578
1668,0,0.5184927430894595
1669,1,0.620346138036409
1670,4,0.5559798216000111
1671,1,0.517989398112659
1672,3,0.6753925559789183
1673,1,0.5998452063529593
1674,1,0.5998452063529593
1675,2,0.5826021856499052
1676,1,0.39514175240224514
1677,0,0.935470643194856
1678,1,0.4919099852872672
1679,1,0.7222221777886946
1680,4,0.8919819107326911
1681,0,0.6091068040170368
1682,1,0.2642114202506188
1683,2,0.3635278105756321
1684,0,0.8329662555126988
1685,2,0.43376012953705617
1686,1,0.33727724650703317
1687,4,0.42967075781663505
1688,5,0.9069404935233425
1689,3,0.5424157342685777
1690,5,0.6619332528187559
1691,1,0.8801004855968614
1692,0,0.4376299584060106
1693,4,0.5494808249643551
1694,1,0.5649796593634396
1695,4,0.8027579564062695
1696,2,0.9162212665393864
1697,5,0.6305124324997466
1698,1,0.4740373803799225
1699,4,0.5658188873917537
1700,3,0.5414362511315722
1701,4,0.5649946296128543
1702,4,0.701237210355915
1703,5,0.5071431618198093
1704,5,0.8598769061120408
1705,5,0.7800811358075175
1706,5,0.7800811358075175
1707,2,0.7217215081298127
1708,4,0.5514527221920613
1709,2,0.6014634853143551
1710,5,0.7800811358075175
1711,3,0.5753281236026956
1712,4,0.5514527221920613
1713,2,0.7217215081298127
1714,5,0.47619187077811653
1715,1,0.8802933288907859
1716,0,0.6107128392295715
1717,1,0.8802933288907859
1718,1,0.8802933288907859
1719,1,0.44735880428825303
1720,1,0.4241541461286762
1721,4,0.5842389536885647
1722,5,0.6476448219184039
1723,3,0.4242325046254375
1724,5,0.5627157047722812
1725,5,0.7205232502254886
1726,4,0.9124121499926385
1727,4,0.5047704904948316
1728,5,0.37522013367594403
1729,1,0.6264924345082492
1730,1,0.7219655552434201
1731,2,0.4807848031841943
1732,5,0.790342598892443
1733,5,0.44786076780624157
1734,1,0.8264690756564367
1735,4,0.3926097604791966
1736,4,0.7826682833196521
1737,5,0.49459918196278335
1738,3,0.707979390195448
1739,2,0.684516154340544
1740,0,0.7208833284112214
1741,0,0.8604897923676388
1742,4,0.32433464201584417
1743,0,0.9065982312033942
1744,1,0.8318540029364612
1745,4,0.4801570145087148
1746,2,0.5494680942704315
1747,1,0.4149819814508954
1748,4,0.6750495608638715
1749,1,0.4989444415036033
1750,5,0.3535984191754795
1751,4,0.6189233582308843
1752,4,0.6189233582308843
1753,3,0.5079635383921711
1754,4,0.7088872097546195
1755,4,0.4987425916877914
1756,1,0.5137058783090828
1757,4,0.9556975378601027
1758,1,0.5076598202989526
1759,3,0.78892289713775
1760,3,0.5577494077414636
1761,3,0.5577494077414636
1762,2,0.8806241221769584
1763,4,0.9532644727455728
1764,1,0.7522820443049493
1765,1,0.5595184186624894
1766,3,0.37115490331005296
1767,4,0.47046784774665484
1768,1,0.8801391799186004
1769,4,0.7966283319558808
1770,4,0.48000637187133594
1771,0,0.16666666666666669
1772,4,0.8418057982686693
1773,4,0.5032440348215825
1774,4,0.4926386212023954
1775,3,0.6247208407075134
1776,1,0.5424822526963748
1777,5,0.3889074407413434
1778,0,0.2610288727949467
1779,5,0.6763077948968563
1780,4,0.7903579784476645
1781,5,0.4226675150240756
1782,4,0.5243218286956921
1783,0,0.4797326697192291
1784,5,0.6349122500079647
1785,4,0.548106131737682
1786,4,0.8577034421047711
1787,1,0.7010255221034143
1788,1,0.372034604339673
1789,4,0.9296590301798947
1790,4,0.8122752951492016
1791,0,0.305861136487354
1792,5,0.4618717910745442
1793,4,0.4751843561479044
1794,5,0.8953433651353864
1795,5,0.7534847762181601
1796,5,0.7908286365308114
1797,1,0.6065269021621237
1798,1,0.5012477728702364
1799,4,0.7244676643834052
1800,5,0.8603431824269698
1801,4,0.48555800832362206
1802,4,0.5618732297955895
1803,5,0.7908286365308114
1804,1,0.5342743710220113
1805,4,0.8950804933192974
1806,0,0.5127399643090577
1807,1,0.9240257572656196
1808,0,0.16666666666666669
1809,2,0.8323991634485605
1810,1,0.5191758767887116
1811,4,0.5662734790695753
1812,1,0.44381462211135614
1813,4,0.3908267432807205
1814,0,0.7633557619597945
1815,1,0.6004877549663189
1816,4,0.9162534442038286
1817,5,0.8605598014299021
1818,3,0.6968767749915423
1819,0,0.6358399999075736
1820,5,0.5081444452744067
1821,1,0.8600701632460781
1822,1,0.8801152025208956
1823,1,0.6699214497316338
1824,4,0.5622951822438768
1825,0,0.8319871776343586
1826,0,0.35981581852663325
1827,4,0.6526625891391484
1828,2,0.4939401245285659
1829,0,0.46792524800285196
1830,1,0.6974124095895403
1831,1,0.5077333900062151
1832,0,0.7252619098858228
1833,3,0.5215276433583126
1834,4,0.8593034590547107
1835,0,0.7213538131830007
1836,0,0.4728834474679361
1837,1,0.6207796995058047
1838,3,0.450100367677987
1839,4,0.915836708854107
1840,2,0.6596703536379092
1841,3,0.5770068422831686
1842,1,0.5093300910778928
1843,1,0.7260579733967383
1844,1,0.5444575981081013
1845,2,0.8951989590309305
1846,0,0.78901330456275
1847,3,0.5804057827051716
1848,4,0.4913000607593659
1849,2,0.7222221395902616
1850,4,0.9066327911099126
1851,4,0.9235707218976064
1852,0,0.5846589640650024
1853,0,0.5981364687454437
1854,4,0.515076560325523
1855,4,0.5251484007352198
1856,4,0.6168580569995388
1857,3,0.423056112057001
1858,4,0.5601065579532765
1859,4,0.5860385876790262
1860,4,0.7660215863420033
1861,3,0.5082086985092273
1862,2,0.6394007623999625
1863,0,0.491186377152355
1864,4,0.5831281235650939
1865,1,0.5481653218107799
1866,1,0.34384746159863594
1867,1,0.2973566521973456
1868,4,0.9398427165742138
1869,1,0.7213719844619317
1870,2,0.5966750987083618
1871,0,0.4890678639788885
1872,0,0.6896103781077891
1873,1,0.3410583773816565
1874,0,0.6259932845888072
1875,0,0.6259932845888072
1876,0,0.6259932845888072
1877,0,0.6259932845888072
1878,3,0.8796322235465401
1879,5,0.8324949045212738
1880,5,0.637454758266725
1881,5,0.5702096145606032
1882,4,0.5805312943064669
1883,3,0.3980115671389067
1884,3,0.464098984704345
1885,2,0.7280099386909734
1886,0,0.46792524800285196
1887,5,0.8326733546722349
1888,5,0.2830802496527181
1889,4,0.5075704050699071
1890,4,0.4861293704543856
1891,1,0.4967501755197555
1892,0,0.5130318357485741
1893,4,0.45073640850658986
1894,0,0.7097435292137938
1895,1,0.880195053690594
1896,2,0.824413370628821
1897,1,0.2773301767393079
1898,4,0.944169253680192
1899,3,0.4835499094502074
1900,1,0.7334465761112414
1901,4,0.9601350305050924
1902,3,0.5437608634777805
1903,4,0.5075704050699071
1904,4,0.6657928030975168
1905,3,0.38688107660511156
1906,0,0.7902565028381378
1907,2,0.5142252699313999
1908,2,0.7914407404399569
1909,4,0.705130213084473
1910,4,0.7166084933374639
1911,1,0.4139039998196437
1912,0,0.4599841198305357
1913,2,0.8330239068749903
1914,5,0.4657900042375569
1915,1,0.4771926837279007
1916,1,0.4077077126804815
1917,4,0.9601292355757454
1918,2,0.8330239068749903
1919,4,0.5833331764154617
1920,3,0.49648331249724736
1921,0,0.5175814623707217
1922,2,0.5169816996911138
1923,5,0.8322414993915679
1924,1,0.3764850617193651
1925,5,0.40545436685376024
1926,0,0.8144901557722376
1927,5,0.40679450421731655
1928,1,0.5937369838630979
1929,1,0.8331112606328559
1930,0,0.4084606994883631
1931,1,0.5482558636691085
1932,4,0.6657928030975168
1933,4,0.36777764918632444
1934,1,0.41415692829828654
1935,0,0.6693378021285733
1936,0,0.5869374158163168
1937,4,0.906931767975321
1938,4,0.4999638314884243
1939,4,0.6495529009637961
1940,1,0.5547845727623437
1941,4,0.7338394775186394
1942,4,0.9354033312668009
1943,4,0.5876850047804542
1944,1,0.455854583145814
1945,0,0.5119040323549143
1946,2,0.5268345523261241
1947,0,0.7184047537009137
1948,3,0.7903644418972263
1949,4,0.6004353946996772
1950,4,0.41509824301444426
1951,0,0.16666666666666669
1952,5,0.5185344444827694
1953,4,0.7582608060626822
1954,1,0.5989318578665809
1955,0,0.5570691608642178
1956,5,0.5381327199006366
1957,2,0.66695769103553
1958,0,0.16666666666666669
1959,4,0.6398567969514679
1960,3,0.49648331249724736
1961,5,0.39024890331698436
1962,0,0.5010142130721296
1963,1,0.41435981102239416
1964,4,0.7077760445328733
1965,4,0.615300677003554
1966,2,0.7898100744273093
1967,1,0.6355448951161258
1968,4,0.6663409274864637
1969,2,0.4861865631442918
1970,2,0.5821365519277587
1971,3,0.721620442270119
1972,1,0.4552100121461456
1973,4,0.4698553906202502
1974,4,0.8576659787526728
1975,4,0.3277234863789765
1976,1,0.5398161995805943
1977,0,0.4470641089781181
1978,2,0.3004601332133113
1979,4,0.6305848032228608
1980,0,0.5841436979044304
1981,4,0.6049471728692972
1982,1,0.4582697933323013
1983,1,0.9069389448473503
1984,4,0.7582608060626822
1985,1,0.3587298388029824
1986,0,0.7201497506251374
1987,0,0.16666666666666669
1988,0,0.8602595162242415
1989,5,0.880321828085561
1990,5,0.9062031787521511
1991,4,0.3908267432807205
1992,0,0.5841436979044304
1993,4,0.3908267432807205
1994,4,0.6175030841012672
1995,1,0.9069297371160537
1996,1,0.455854583145814
1997,1,0.43376547616284505
1998,0,0.6008850226565089
1999,1,0.43376547616284505
2000,0,0.8327461508857396
2001,0,0.491055456639828
2002,0,0.49962793779759485
2003,4,0.5765744727237117
2004,0,0.5233095051426979
2005,0,0.8144423936055246
2006,4,0.5836214816255447
2007,1,0.5590596432833475
2008,0,0.7199744542587063
2009,1,0.5769225815244172
2010,1,0.706638987322918
2011,0,0.5000759293568152
2012,1,0.3750531457885372
2013,3,0.8312597287178201
2014,4,0.7618108128899095
2015,0,0.4975603267045443
2016,1,0.8604455362740218
2017,0,0.8001508800139694
2018,0,0.5651555979623163
2019,3,0.3812524312557166
2020,0,0.5000759293568152
2021,4,0.9398383916137402
2022,3,0.7139733357205061
2023,5,0.8949991379936905
2024,0,0.3888888719490276
2025,4,0.6859910332398891
2026,1,0.5705605506352528
2027,2,0.5821365519277587
2028,4,0.58975949328375
2029,0,0.8598871483132328
2030,4,0.6497868612712195
2031,1,0.4324009471044128
2032,1,0.694143852199652
2033,1,0.674961537389824
2034,1,0.6809897468199126
2035,4,0.7123947108500899
2036,4,0.5117255099437283
2037,0,0.47891097536581645
2038,2,0.6291299221748547
2039,0,0.6349490796890848
2040,0,0.6149931580421693
2041,3,0.44019405282103874
2042,0,0.5694159670474152
2043,1,0.6737638514275789
2044,1,0.9068290666671306
2045,0,0.5786264066356795
2046,1,0.479132843093738
2047,5,0.6502487770404596
2048,0,0.5022771810677688
2049,4,0.42172226688132053
2050,4,0.5495641791388092
2051,0,0.6017102274862552
2052,1,0.522018460185769
2053,3,0.5000820743088709
2054,1,0.7272135588349978
2055,4,0.49905963029710054
2056,3,0.6113864193730575
2057,1,0.48713898941872813
2058,3,0.5018803166043216
2059,4,0.4064709070160392
2060,5,0.6058752694335069
2061,1,0.7467525475153698
2062,4,0.5180875405414413
2063,4,0.5067971340754583
2064,0,0.39245872809165855
2065,3,0.5471950031971269
2066,4,0.4761591806519853
2067,4,0.4628283122298315
2068,4,0.735563861290526
2069,4,0.6921803312031689
2070,4,0.4761591806519853
2071,4,0.5805075251301498
2072,3,0.5750758415351542
2073,4,0.9068062873040035
2074,4,0.5917494716391651
2075,1,0.4631274181022514
2076,4,0.44988669760194394
2077,1,0.7571189909850996
2078,4,0.4203557072019708
2079,3,0.5471950031971269
