document_id,cluster_id,coord_x,coord_y
0,4,-0.1589242647008267,0.01873992476747699
1,4,0.047574974243045354,-0.09471187602256029
2,2,0.15208816697408548,0.014023987630002205
3,1,-0.40410850499522377,-0.10741667645249442
4,4,0.16056534864852257,-0.0013318497910969132
5,4,0.06633733458107093,-0.03279804520422324
6,1,-0.2899044658957569,-0.029185933273305646
7,4,-0.024717230682892617,0.044613617106284975
8,4,-0.037064694741052256,-0.061736835379654006
9,3,0.06568265153515995,0.20981995782738294
10,4,-0.07014052113586183,0.03734754848925144
11,2,0.24954667439783426,-0.12688663407935752
12,4,-0.037064694741052256,-0.061736835379654006
13,3,0.17001434181527506,0.12076192904090592
14,4,0.01678714564368089,-0.0765432002301092
15,4,0.019837674795893233,-0.02741384243736012
16,4,-0.09158363785084755,0.06408945372251194
17,4,-0.12730980118012486,-0.0730479721276024
18,4,-0.12730980118012486,-0.0730479721276024
19,4,-0.012155423882688431,0.03814038986701629
20,4,-0.09158363785084755,0.06408945372251194
21,4,-0.09159549649731527,-0.04512295909011267
22,3,0.18422277433289933,0.5448613003421059
23,4,0.006272710544624464,0.10239346885955657
24,4,-0.04414134700532868,-0.014086245287979422
25,4,-0.059591520573741064,-0.05560991255840381
26,4,-0.032936598276518514,0.011478253921179765
27,1,-0.15723092674001113,-0.03735481848724801
28,4,-0.032936598276518514,0.011478253921179765
29,3,0.23157505264956,0.5223548925322385
30,4,-0.032936598276518514,0.011478253921179765
31,2,0.25411742718620245,0.04013261389758817
32,3,-0.061798157584699344,0.22603983205989608
33,0,0.1431433517092837,-0.09421873670453869
34,4,-0.059591520573741064,-0.05560991255840381
35,3,0.04958578083078129,0.20346534124492255
36,0,0.146146634104434,-0.10058810018001285
37,4,-0.06992877857985358,0.08469408558316881
38,4,-0.0016121610519337706,-0.08762719389896598
39,4,-0.09158363785084755,0.06408945372251194
40,4,0.006272710544624464,0.10239346885955657
41,4,-0.048631838902876715,-0.06553170840688131
42,4,-0.10487324333746859,-0.03919617758742789
43,2,0.25411742718620245,0.04013261389758817
44,0,0.25006722788134395,-0.12063252304364033
45,4,-0.048554288913533236,-0.12396145046345736
46,4,-0.060049529515223604,-0.051301405315199916
47,3,0.11914093156286881,0.1328746343818728
48,2,0.25411742718620245,0.04013261389758817
49,4,-0.01909624094338191,-0.006605960305251915
50,4,-0.04613967786839951,-0.1060680719683966
51,4,-0.034330241575857026,0.006779621911792308
52,0,0.11290590256483715,-0.17114149962770298
53,1,-0.27987786586002583,0.040003902917138526
54,4,-0.12198279983182596,-0.09990517087551717
55,2,0.20656399877817933,-0.10532776012114546
56,4,-0.0954841584728263,0.08290669164386928
57,4,-0.1584025454314814,-0.046660017710006656
58,4,-0.18547268552325322,0.006760512127837626
59,4,-0.059591520573741064,-0.05560991255840381
60,4,0.13577406458561325,-0.07386429632608946
61,5,-0.16912372795548797,-0.035180582370475694
62,4,0.050050509143068134,-0.10383712830885847
63,1,-0.2029854623201279,-0.06130954669704019
64,4,-0.06538157313488839,-0.07566711544289582
65,4,-0.04604368286559784,-0.08549743169451468
66,4,-0.033820229423154574,-0.044467901917779315
67,4,0.0166038209911291,-0.014380329000927915
68,4,0.0166038209911291,-0.014380329000927915
69,4,0.0166038209911291,-0.014380329000927915
70,5,0.23288156616051672,-0.0905351922156575
71,3,0.17895733035672554,0.15356311941892226
72,3,0.10911246478572137,0.24323758223802616
73,4,0.04566100127517232,0.05526300922034663
74,4,0.1323866943009354,-0.07395282569690952
75,4,-0.019398587035363252,-0.13455023169564773
76,4,-0.059591520573741064,-0.05560991255840381
77,4,-0.13379938287948107,-0.06013217521090188
78,2,0.2972822245028832,-0.12545456711823016
79,3,0.28034497297661054,0.07375554177200298
80,3,0.09866725518173106,0.24601683901006682
81,4,0.07551698368375528,0.05271219013294358
82,1,-0.0679395706208947,0.18232141749674002
83,3,0.20493293486066894,0.5576084779919955
84,1,-0.30011192848013946,0.004976718568426727
85,4,-0.1135508469625015,0.10843047731201165
86,1,-0.10722016779698361,-0.010699983592921583
87,1,-0.005701143059990074,-0.09576215780984043
88,4,-0.03752814909052265,0.002252652471316688
89,3,0.10822909029782254,0.32513826505087845
90,4,-0.043266749472047686,-0.0652416842830576
91,4,-0.11078401135838871,-0.11800935216858172
92,4,-0.037064694741052256,-0.061736835379654006
93,4,-0.05886989514379937,-0.08976809438561062
94,4,-0.0351349462538151,-0.06620662997289052
95,4,-0.06013518311465345,-0.08909805127447952
96,4,0.16084498305713893,-0.1064530435119723
97,4,0.014243418647708415,-0.019850598293644092
98,1,-0.28711025256724443,-0.05041600605449485
99,4,-0.026983518446832028,-0.0011017429819152602
100,4,-0.12374163384554898,-0.026436319937769542
101,4,-0.11643261277219273,0.05876527204205477
102,4,-0.05260672004152839,-0.06233100667540992
103,3,0.13032399817491727,0.3754215002317206
104,4,0.006272710544624464,0.10239346885955657
105,4,0.06026342831632042,-0.14960796864881787
106,4,-0.11859097198050295,-0.02209899663182957
107,3,0.03552081817786852,0.3369320776561714
108,1,-0.15192281525361567,0.02527112913771913
109,4,0.033735439266540476,-0.0604909243420955
110,1,-0.3882540275307639,0.0790111369638108
111,1,-0.37901868332963584,0.05416637099893666
112,1,-0.11919107751110777,-0.026233402702217273
113,1,-0.17197423817638752,0.08848921448370593
114,2,0.10495763988419385,-0.04240343567022926
115,4,-0.0395257522852066,-0.08771356150315046
116,4,-0.017003501079833897,-0.07960270402600732
117,3,0.06527194004491277,0.0887122965970658
118,4,-0.014619878317733523,-0.10868100797946503
119,5,0.000265013245553683,-0.153108384041492
120,4,-0.04420278732049368,-0.06576794518211611
121,4,0.02171407996018207,-0.08192827852700271
122,4,0.02171407996018207,-0.08192827852700271
123,4,0.010965343311313484,0.009084306833904973
124,4,-0.04417865844954933,-0.07342899060205371
125,4,0.10860160297341642,-0.08227619090111195
126,4,0.06026342831632042,-0.14960796864881787
127,3,0.23508909708215806,0.6032646884156989
128,4,-0.08373274025429374,-0.048335118511515444
129,2,0.28574274869808236,-0.36679093273675584
130,4,-0.11323490052521305,-0.10944766106027884
131,4,-0.1157467897297705,-0.0225498094177283
132,2,0.4571184267265572,-0.397024219812364
133,2,0.4571184267265572,-0.397024219812364
134,2,0.4571184267265572,-0.397024219812364
135,2,0.4571184267265572,-0.397024219812364
136,2,0.4571184267265572,-0.397024219812364
137,2,0.4571184267265572,-0.397024219812364
138,2,0.4571184267265572,-0.397024219812364
139,2,0.4571184267265572,-0.397024219812364
140,2,0.3122837704402581,-0.016738325769137863
141,4,0.1186098236247961,-0.16389062321048598
142,4,-0.06282669700710303,0.001494481360014857
143,4,0.08149695044771538,-0.11869241270062747
144,3,0.07395028680204126,0.23341360879743672
145,3,0.09376096147838828,0.2143147965867664
146,3,-0.07921754315727245,0.24213154838601098
147,3,-0.07921754315727245,0.24213154838601098
148,4,0.04991397823232424,-0.14014195392807266
149,1,-0.28024655879561455,-0.015006595621791088
150,3,0.29140512475653013,0.3323979380962075
151,3,0.1955249589385018,0.35729393888811506
152,3,0.15411113117090036,0.10683507547414346
153,3,0.023971875693497652,0.277076311077917
154,4,0.04012918578668048,0.03064247071988406
155,3,0.21340753817014743,0.22140730438994582
156,0,0.029995511739621727,0.06388983904149399
157,3,0.23892141131510877,0.28753120070693367
158,4,-0.037064694741052256,-0.061736835379654006
159,4,0.01923158664045886,-0.1030579645307044
160,3,0.14450851794849473,0.3582063370906443
161,3,0.1971044591481838,0.34957114756633756
162,3,0.10780487160754909,0.346820973653879
163,0,0.3274104217208289,-0.018383478016244896
164,3,0.15762157764065585,0.25885552812837137
165,2,0.18597129608739832,-0.14844278932220623
166,3,0.3391267040446361,0.1573724396145354
167,3,0.2264239831325396,0.2714475533723158
168,3,0.19095627686246475,0.1826163524046756
169,3,0.0631762699780577,0.4260653489779207
170,4,-0.06816822447374486,0.0740125862559315
171,5,0.16615907465415364,0.20301930231763676
172,2,0.3770616473759869,-0.29598992100524674
173,0,0.1539610605876488,-0.08880664681439213
174,4,-0.0011604417834561592,-0.01635290876237299
175,4,0.12641158897724472,-0.0223309750169315
176,4,0.038009176969171596,0.06512756307502483
177,3,0.2972815597816072,0.5070873870009965
178,5,0.2351557510455223,-0.06206753513459533
179,5,0.2351557510455223,-0.06206753513459533
180,5,0.2351557510455223,-0.06206753513459533
181,3,-0.03247090650019087,0.3610547139764429
182,3,0.5124581835040114,0.3838227719086785
183,0,0.19526536270669603,-0.1780696773173695
184,3,0.13727537727961747,0.2131002167517017
185,3,0.17895733035672554,0.15356311941892226
186,5,0.2351557510455223,-0.06206753513459533
187,2,0.12579975482808572,-0.12454148624442678
188,3,0.08683995589447616,0.27744424348200125
189,4,0.18061993675254914,-0.0908214764873085
190,3,0.1734875553115114,0.34043498912603665
191,0,0.17568355368310548,-0.08623878753032038
192,4,0.14477897037629972,0.06763516111172944
193,3,0.5124581835040114,0.3838227719086785
194,4,0.029748336736348288,-0.03456066736976275
195,2,0.15924423539086385,-0.19786340758361454
196,4,0.1420177594801023,0.011177235958116566
197,3,0.3148825134212656,0.21567238596000193
198,0,0.17451373100205816,-0.1448579054363709
199,4,0.09161129640280552,0.06130723308776741
200,3,0.17895733035672554,0.15356311941892226
201,3,0.21603161723172867,0.592322815396003
202,3,0.21603161723172867,0.592322815396003
203,4,-0.12883210555260832,0.03356965890417636
204,0,0.009501385720964088,0.1321178735430002
205,3,0.07561273828942687,0.31822782482676626
206,0,0.22209201058262548,0.03326986403599179
207,4,-0.021762635368867505,0.007905344665380287
208,3,0.03184352410640284,0.5045199556661111
209,3,0.03184352410640284,0.5045199556661111
210,2,0.3645513505797706,-0.08927669506636995
211,4,0.02443835726228455,0.039540418099902705
212,3,0.14311257509986794,0.15926393401657163
213,3,0.03354638885720282,0.20515562897198963
214,2,0.3822335646347861,-0.3695997931542863
215,0,0.2192977459169794,-0.1147066259024633
216,3,0.22767053327973438,0.26334025259292776
217,1,-0.06361414121933097,0.13245411912078714
218,3,0.14311257509986794,0.15926393401657163
219,0,0.34256940791656076,-0.30032905459465337
220,4,-0.07535169544890752,-0.09229361344857026
221,3,0.09208406090573845,0.1517961026625292
222,2,0.2365608430376034,-0.1743947145262861
223,3,0.08683995589447616,0.27744424348200125
224,3,0.272216121065712,0.2955828803865613
225,3,0.22398981662599107,0.4922170017113189
226,3,0.2972815597816072,0.5070873870009965
227,4,-0.04739471521460938,0.008850985053000651
228,2,0.36244900045351347,0.011591903783310542
229,3,0.13204989034540965,0.4233777383813116
230,3,0.07752346700711428,0.3008148666165996
231,3,0.23703944116436118,0.6124986012260153
232,3,0.2081850384369598,0.27831522676311127
233,3,0.22398981662599107,0.4922170017113189
234,3,0.3032886630658076,0.18020046387141103
235,4,0.07712891425316412,0.006127842746000603
236,4,-0.02564157964226041,-0.0739080995417852
237,3,0.18747652504930573,0.5218850326515407
238,3,0.29168181348620426,0.44142464622078514
239,3,0.21246315718843517,0.5893238515595101
240,3,0.17895733035672554,0.15356311941892226
241,3,0.3453310086836766,0.28148648700846546
242,3,0.12540794262203328,0.46979313081412255
243,1,-0.07715567080494681,0.14421957556116427
244,3,0.16805708743369369,0.3465733389650006
245,3,-0.03247090650019087,0.3610547139764429
246,3,0.45104242401510597,0.35825963550348294
247,2,0.44512093115752205,0.18762814636858594
248,5,0.029645716467497613,0.007728756417981847
249,3,0.1914905205487843,0.2493807414920965
250,3,0.1914905205487843,0.2493807414920965
251,1,-0.06361414121933097,0.13245411912078714
252,2,0.30427997659392925,-0.1234605699612852
253,3,0.20806988845302124,0.34990453290436707
254,3,0.1784162746743277,0.4525467693093175
255,2,0.3811784877475811,0.08742469940240212
256,0,0.13622792235906742,0.17017817022384818
257,2,0.5188777797677626,0.06894076789082658
258,3,0.2081850384369598,0.27831522676311127
259,3,0.08317844085607191,0.06174758230181693
260,4,-0.037064694741052256,-0.061736835379654006
261,4,0.01678714564368089,-0.0765432002301092
262,4,-0.022377061379485613,0.02084339320623549
263,4,0.07876926124574489,-0.02741418722639239
264,4,-0.07550365524345877,-0.06863512145988303
265,2,0.2769386381038167,-0.2176716502693825
266,2,0.2769386381038167,-0.2176716502693825
267,2,0.2769386381038167,-0.2176716502693825
268,2,0.2769386381038167,-0.2176716502693825
269,2,0.2769386381038167,-0.2176716502693825
270,2,0.2769386381038167,-0.2176716502693825
271,2,0.2769386381038167,-0.2176716502693825
272,2,0.2769386381038167,-0.2176716502693825
273,2,0.1474872183957797,-0.20042663661057503
274,4,0.13982832425560798,-0.02198752063687743
275,2,0.2769386381038167,-0.2176716502693825
276,2,0.2769386381038167,-0.2176716502693825
277,2,0.2769386381038167,-0.2176716502693825
278,2,0.2769386381038167,-0.2176716502693825
279,2,0.2769386381038167,-0.2176716502693825
280,2,0.2769386381038167,-0.2176716502693825
281,4,-0.09629802888665195,-0.08713314241594836
282,2,0.15110516273186278,-0.19266635120853465
283,2,0.34944367876940907,-0.2233543259977847
284,2,0.2769386381038167,-0.2176716502693825
285,2,0.2769386381038167,-0.2176716502693825
286,2,0.2769386381038167,-0.2176716502693825
287,2,0.2769386381038167,-0.2176716502693825
288,2,0.2769386381038167,-0.2176716502693825
289,3,0.10748119876420548,0.3277185183173323
290,2,0.1911906190615554,-0.24845492138504932
291,4,0.06956241423926032,-0.07658479230858659
292,1,-0.15878580390380792,-0.08529427340209365
293,1,-0.14184103415014587,0.16998772705542142
294,1,-0.43067613316179776,0.02383893895341843
295,2,0.06682685338307735,-0.056368906171671354
296,1,-0.26059400497935586,-0.06802201320568682
297,1,-0.31642915361398294,0.17283881042370564
298,4,-0.05804606517846607,0.11225289390897768
299,1,-0.38913466509276917,-0.04066082338923736
300,4,-0.026420587219414968,0.08713196920142267
301,1,-0.32563866410851083,-0.022298824327249035
302,2,0.06575894373823866,-0.18921995732533364
303,3,0.12871091062113935,0.3906172453839469
304,1,-0.20937585425181737,-0.0700459751404614
305,4,-0.13135385851653503,0.055352632716271985
306,1,-0.31169917070912045,-0.04985865259317927
307,2,0.15386285865708113,0.14011156232368777
308,3,0.15992605199253845,0.08798853752440243
309,0,0.0926738593367945,-0.07368309060856629
310,1,-0.14708264726699327,-0.01666124603670662
311,4,-0.00967074577019151,-0.11733030228108503
312,4,-0.11144364141722482,-0.009879515921252136
313,3,0.09147484921048724,0.5245648477791096
314,0,0.18816880481906742,-0.08264010035930694
315,0,0.197554611187942,0.1490621120918944
316,3,0.06211468251398583,0.4899870839113035
317,1,-0.2464412976337898,0.07143625535315533
318,2,0.19858279348191576,-0.07042000589761223
319,0,0.05858417010281518,-0.0937830240455522
320,3,0.02684100315195523,0.32271841061003553
321,2,0.32355091779786316,0.007519123698288541
322,4,-0.05188280448398963,-0.08764348084912783
323,4,-0.10974077379399387,0.08551547392594529
324,4,-0.003756784888500342,0.028197650988763687
325,1,-0.20147217724424143,-0.09546919168309723
326,2,0.21160856612969817,-0.09577360859033786
327,1,-0.10690095655319255,-0.15147692728552223
328,4,0.018079797444149233,0.028460533559304488
329,4,-0.07048551757258081,0.023486770880483954
